"","Station","group_id","Behavioral.category","group_sum","Site","Observer","RFID_DateTime","Treatment","Night","Station_Ammend","behave_sum","behave_prop","Haven","Region","Woylie_density"
"474","BOY15",31,"Exploration",49.571,"Boyicup","TASH","2022-04-20 19:12:00","C",3,"BOY15",15.352,0.309697201993101,"Non-havened","Upper_Warren",0.494
"475","BOY13",32,"Exploration",103.62,"Boyicup","TASH","2022-04-17 18:21:00","F",3,"BOY13",48.158,0.464755838641189,"Non-havened","Upper_Warren",0.494
"476","BOY13",33,"Exploration",1.901,"Boyicup","TASH","2022-04-17 18:29:00","F",3,NA,0,0,"Non-havened","Upper_Warren",0.494
"477","BOY13",34,"Exploration",54.567,"Boyicup","TASH","2022-04-17 18:39:00","F",3,"BOY13",26.002,0.476515109864937,"Non-havened","Upper_Warren",0.494
"478","H15",34,"Exploration",5.138,"Perup_Sanctuary","GRBL","2022-04-21 17:58:00","C",3,"H15",2.114,0.411444141689373,"Havened","Upper_Warren",0.83
"479","BOY13",35,"Exploration",68.298,"Boyicup","TASH","2022-04-17 18:45:00","F",3,"BOY13",49.781,0.728879322966998,"Non-havened","Upper_Warren",0.494
"480","H15",35,"Exploration",7.138,"Perup_Sanctuary","GRBL","2022-04-21 18:02:00","C",3,"H15",3.023,0.423507985430092,"Havened","Upper_Warren",0.83
"481","BOY13",36,"Exploration",29.946,"Boyicup","TASH","2022-04-17 18:56:00","F",3,"BOY13",16.026,0.535163293929072,"Non-havened","Upper_Warren",0.494
"482","H15",36,"Exploration",11.032,"Perup_Sanctuary","GRBL","2022-04-21 18:05:00","C",3,"H15",5.896,0.534445250181291,"Havened","Upper_Warren",0.83
"483","H15",37,"Exploration",4.046,"Perup_Sanctuary","GRBL","2022-04-21 18:11:00","C",3,"H15",1.824,0.450815620365793,"Havened","Upper_Warren",0.83
"484","H15",38,"Exploration",5.632,"Perup_Sanctuary","GRBL","2022-04-21 18:16:00","C",3,"H15",3.025,0.537109375,"Havened","Upper_Warren",0.83
"485","H15",39,"Exploration",11.347,"Perup_Sanctuary","GRBL","2022-04-21 18:19:00","C",3,"H15",8.247,0.726800035251608,"Havened","Upper_Warren",0.83
"486","G16",40,"Exploration",64.285,"Perup_Sanctuary","HAZE","2022-04-18 18:00:00","F",3,"G16",5.54,0.0861787353192813,"Havened","Upper_Warren",0.83
"487","H15",40,"Exploration",53.792,"Perup_Sanctuary","GRBL","2022-04-21 18:24:00","C",3,"H15",28.923,0.537682183224271,"Havened","Upper_Warren",0.83
"488","G16",41,"Exploration",6.564,"Perup_Sanctuary","HAZE","2022-04-18 18:08:00","F",3,"G16",3.946,0.601157830591103,"Havened","Upper_Warren",0.83
"489","H15",41,"Exploration",33.136,"Perup_Sanctuary","GRBL","2022-04-21 18:35:00","C",3,"H15",26.177,0.789986721390632,"Havened","Upper_Warren",0.83
"490","G16",42,"Exploration",134.332,"Perup_Sanctuary","HAZE","2022-04-18 18:11:00","F",3,"G16",76.485,0.569372897001459,"Havened","Upper_Warren",0.83
"491","H15",42,"Exploration",29.158,"Perup_Sanctuary","GRBL","2022-04-21 18:39:00","C",3,"H15",20.967,0.719082241580355,"Havened","Upper_Warren",0.83
"492","G16",43,"Exploration",70.605,"Perup_Sanctuary","HAZE","2022-04-18 18:26:00","F",3,"G16",28.115,0.398201260533957,"Havened","Upper_Warren",0.83
"493","G16",44,"Exploration",55.467,"Perup_Sanctuary","HAZE","2022-04-18 18:38:00","F",3,"G16",46.393,0.836407233129609,"Havened","Upper_Warren",0.83
"494","G16",45,"Exploration",29.743,"Perup_Sanctuary","HAZE","2022-04-18 18:44:00","F",3,"G16",18.388,0.618229499378005,"Havened","Upper_Warren",0.83
"495","BOY11",1,"Foraging",58.984,"Boyicup","GRBL","2022-04-15 20:52:00","C",1,"BOY11",30.266,0.513122202631222,"Non-havened","Upper_Warren",0.494
"496","BOY12",1,"Foraging",7.457,"Boyicup","TASH","2022-04-15 22:57:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"497","BOY13",1,"Foraging",11.153,"Boyicup","TASH","2022-04-15 18:52:00","F",1,"BOY13",5.2,0.466242266654712,"Non-havened","Upper_Warren",0.494
"498","BOY14",1,"Foraging",6.47,"Boyicup","TASH","2022-04-18 18:20:00","F",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"499","BOY15",1,"Foraging",15.924,"Boyicup","TASH","2022-04-18 22:26:00","C",1,"BOY15",3.899,0.24485054006531,"Non-havened","Upper_Warren",0.494
"500","BOY16",1,"Foraging",87.108,"Boyicup","TASH","2022-04-18 18:55:00","C",1,"BOY16",13.473,0.15467006474721,"Non-havened","Upper_Warren",0.494
"501","BOY2",1,"Foraging",89.23,"Boyicup","HAZE","2022-04-15 19:40:00","F",1,"BOY2",4.997,0.0560013448391796,"Non-havened","Upper_Warren",0.494
"502","BOY22",1,"Foraging",44.161,"Boyicup","GRBL","2022-04-19 19:00:00","F",2,"BOY22",23.487,0.531849369353049,"Non-havened","Upper_Warren",0.494
"503","BOY3",1,"Foraging",7.478,"Boyicup","HAZE","2022-04-15 21:23:00","C",1,"BOY3",3.482,0.465632522064723,"Non-havened","Upper_Warren",0.494
"504","BOY4",1,"Foraging",18.918,"Boyicup","HAZE","2022-04-17 01:37:00","C",2,NA,0,0,"Non-havened","Upper_Warren",0.494
"505","BOY5",1,"Foraging",14.485,"Boyicup","HAZE","2022-04-17 19:16:00","F",3,NA,0,0,"Non-havened","Upper_Warren",0.494
"506","BOY6",1,"Foraging",23.089,"Boyicup","HAZE","2022-04-16 02:00:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"507","BOY7",1,"Foraging",224.03,"Boyicup","GRBL","2022-04-16 20:21:00","F",2,"BOY7",19.768,0.0882381823862876,"Non-havened","Upper_Warren",0.494
"508","BOY8",1,"Foraging",2.875,"Boyicup","GRBL","2022-04-15 22:01:00","F",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"509","BOY9",1,"Foraging",35.589,"Boyicup","GRBL","2022-04-15 21:00:00","C",1,"BOY9",16.68,0.468684143977072,"Non-havened","Upper_Warren",0.494
"510","G12",1,"Foraging",438.656,"Perup_Sanctuary","HAZE","2022-04-22 21:35:00","F",1,"G12",85.549,0.195025258972863,"Havened","Upper_Warren",0.83
"511","G14",1,"Foraging",15.702,"Perup_Sanctuary","HAZE","2022-04-08 18:34:00","F",3,"G14",6.208,0.395363647942937,"Havened","Upper_Warren",0.83
"512","G16",1,"Foraging",20.459,"Perup_Sanctuary","HAZE","2022-04-16 19:58:00","F",1,"G16",3.649,0.178356713426854,"Havened","Upper_Warren",0.83
"513","H13",1,"Foraging",687.085,"Perup_Sanctuary","HAZE","2022-04-22 18:12:00","C",1,"H13",264.323,0.384702038321314,"Havened","Upper_Warren",0.83
"514","H15",1,"Foraging",22.797,"Perup_Sanctuary","GRBL","2022-04-19 17:56:00","C",1,"H15",5.421,0.237794446637715,"Havened","Upper_Warren",0.83
"515","I14",1,"Foraging",141.568,"Perup_Sanctuary","GRBL","2022-04-19 18:08:00","F",1,"I14",96.201,0.679539161392405,"Havened","Upper_Warren",0.83
"516","I16",1,"Foraging",114.675,"Perup_Sanctuary","TASH","2022-04-16 19:42:00","C",1,"I16",2.923,0.0254894266405058,"Havened","Upper_Warren",0.83
"517","I19",1,"Foraging",33.526,"Perup_Sanctuary","TASH","2022-04-13 18:17:00","F",1,"I19",2.772,0.0826820974765853,"Havened","Upper_Warren",0.83
"518","J15",1,"Foraging",160.771,"Perup_Sanctuary","TASH","2022-04-19 18:14:00","C",1,"J15",37.572,0.233698863601023,"Havened","Upper_Warren",0.83
"519","K12",1,"Foraging",123.704,"Perup_Sanctuary","GRBL","2022-04-22 19:15:00","C",1,"K12",96.662,0.781397529586755,"Havened","Upper_Warren",0.83
"520","K14",1,"Foraging",29.553,"Perup_Sanctuary","GRBL","2022-04-19 19:57:00","C",1,"K14",1.024,0.0346496125604846,"Havened","Upper_Warren",0.83
"521","MOO16",1,"Foraging",6.099,"Moopinup","GRBL","2022-04-17 19:44:00","C",1,"MOO16",4.45,0.72962780783735,"Non-havened","Upper_Warren",0.346
"522","MOO18",1,"Foraging",73.397,"Moopinup","GRBL","2022-04-17 22:48:00","C",1,"MOO18",14.198,0.193441148820796,"Non-havened","Upper_Warren",0.346
"523","MOO19",1,"Foraging",23.249,"Moopinup","GRBL","2022-04-17 20:25:00","F",1,"MOO19",2.349,0.101036603724891,"Non-havened","Upper_Warren",0.346
"524","MOO20",1,"Foraging",31.163,"Moopinup","GRBL","2022-04-19 01:01:00","C",2,"MOO20",10.169,0.326316465038668,"Non-havened","Upper_Warren",0.346
"525","MOO3",1,"Foraging",18.248,"Moopinup","TASH","2022-04-15 01:24:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.346
"526","MOO4",1,"Foraging",11.675,"Moopinup","TASH","2022-04-16 00:08:00","C",2,"MOO4",1.624,0.139100642398287,"Non-havened","Upper_Warren",0.346
"527","MOO5",1,"Foraging",54.805,"Moopinup","TASH","2022-04-16 21:12:00","F",3,"MOO5",1.453,0.0265121795456619,"Non-havened","Upper_Warren",0.346
"528","MOO6",1,"Foraging",16.968,"Moopinup","TASH","2022-04-15 01:01:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.346
"529","NH03",1,"Foraging",27.095,"DNWS","TASH","2022-10-10 22:33:00","C",1,"NH03",2.654,0.0979516515962355,"Havened","Dryandra",1.185
"530","NH04",1,"Foraging",89.651,"Dryandra_main","TASH","2022-09-18 19:18:00","C",3,"NH04",6.474,0.0722133606987094,"Non-havened","Dryandra",1.39
"531","NH08",1,"Foraging",91.999,"Dryandra_main","TASH","2022-10-17 23:12:00","F",1,"NH08",9.691,0.105338101501103,"Non-havened","Dryandra",1.39
"532","NH12",1,"Foraging",24.467,"Dryandra_main","TASH","2022-10-17 20:01:00","C",1,"NH12",4.419,0.180610618383946,"Non-havened","Dryandra",1.39
"533","NH15",1,"Foraging",77.721,"Dryandra_main","TASH","2022-10-17 19:16:00",NA,1,"NH15",9.623,0.123814670423695,"Non-havened","Dryandra",1.39
"534","NH24",1,"Foraging",2.826,"Dryandra_main","TASH","2022-10-17 20:36:00","C",1,NA,0,0,"Non-havened","Dryandra",1.39
"535","NH31",1,"Foraging",26.028,"DNWS","TASH","2022-10-10 19:55:00","F",1,"NH31",5.125,0.19690333487014,"Havened","Dryandra",1.185
"536","NH32",1,"Foraging",72.144,"Dryandra_main","TASH","2022-10-17 20:41:00","C",1,"NH32",0.703,0.00974440008871146,"Non-havened","Dryandra",1.39
"537","NH36",1,"Foraging",9.852,"DNWS","TASH","2022-10-10 18:57:00","C",1,NA,0,0,"Havened","Dryandra",1.185
"538","NH38",1,"Foraging",6.078,"DNWS","TASH","2022-10-11 00:41:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"539","NH42",1,"Foraging",25.168,"DNWS","TASH","2022-10-10 19:25:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"540","NH47",1,"Foraging",112.568,"DNWS","TASH","2022-10-10 21:13:00","C",1,"NH47",12.55,0.111488167152299,"Havened","Dryandra",1.185
"541","NH51",1,"Foraging",17.321,"DNWS","TASH","2022-09-11 20:43:00","C",3,"NH51",2.099,0.121182379770221,"Havened","Dryandra",1.185
"542","NH55",1,"Foraging",70.194,"Dryandra_main","TASH","2022-10-19 21:40:00","C",3,NA,0,0,"Non-havened","Dryandra",1.39
"543","NH57",1,"Foraging",32.001,"Dryandra_main","TASH","2022-10-20 03:02:00","F",3,"NH57",1.573,0.0491547139151902,"Non-havened","Dryandra",1.39
"544","NH58",1,"Foraging",12.249,"DNWS","TASH","2022-10-10 20:00:00","C",1,NA,0,0,"Havened","Dryandra",1.185
"545","NH59",1,"Foraging",97.892,"Dryandra_main","TASH","2022-10-17 20:52:00","C",1,"NH59",12.783,0.130582682956728,"Non-havened","Dryandra",1.39
"546","NH60",1,"Foraging",67.937,"DNWS","TASH","2020-10-10 21:24:00","C",3,"NH60",16.048,0.236218849816742,"Havened","Dryandra",1.185
"547","NH62",1,"Foraging",56.369,"Dryandra_main","TASH","2022-10-17 20:01:00","C",1,NA,0,0,"Non-havened","Dryandra",1.39
"548","NH63",1,"Foraging",30.877,"Dryandra_main","TASH","2022-10-17 19:13:00","C",1,"NH63",15.753,0.51018557502348,"Non-havened","Dryandra",1.39
"549","NH64",1,"Foraging",40.077,"DNWS","TASH","2022-10-10 19:16:00","C",1,"NH64",6.326,0.157846146168625,"Havened","Dryandra",1.185
"550","NH65",1,"Foraging",35.9,"Dryandra_main","TASH","2020-10-18 00:54:00","F",3,"NH65",4.675,0.130222841225627,"Non-havened","Dryandra",1.39
"551","NH68",1,"Foraging",117.495,"Dryandra_main","TASH","2022-10-18 01:18:00","F",1,"NH68",46.078,0.392169879569343,"Non-havened","Dryandra",1.39
"552","NH74",1,"Foraging",3.921,"Dryandra_main","GRBL","2022-10-17 19:09:00","C",1,NA,0,0,"Non-havened","Dryandra",1.39
"553","WWF10",1,"Foraging",155.735,"Dryandra_main","GRBL","2022-10-18 03:18:00","F",1,"WWF10",6.17,0.0396185828490705,"Non-havened","Dryandra",1.39
"554","WWF12",1,"Foraging",32.475,"DNWS","GRBL","2022-10-11 20:04:00","C",2,"WWF12",14.052,0.43270207852194,"Havened","Dryandra",1.185
"555","WWF16",1,"Foraging",40.329,"DNWS","TASH","2022-10-10 21:49:00","F",1,"WWF16",4.164,0.103250762478613,"Havened","Dryandra",1.185
"556","WWF18",1,"Foraging",7.175,"DNWS","TASH","2022-10-11 04:22:00","F",1,"WWF18",7.175,1,"Havened","Dryandra",1.185
"557","WWF21",1,"Foraging",82.465,"DNWS","TASH","2022-10-10 19:27:00","F",1,"WWF21",14.992,0.181798338689141,"Havened","Dryandra",1.185
"558","WWF4",1,"Foraging",30.061,"DNWS","GRBL","2022-10-10 21:33:00","F",1,"WWF4",17.988,0.598383287315791,"Havened","Dryandra",1.185
"559","WWF6",1,"Foraging",280.932,"Dryandra_main","GRBL","2022-10-17 23:38:00","F",1,"WWF6",84.788,0.301809690601284,"Non-havened","Dryandra",1.39
"560","WWF7",1,"Foraging",81.917,"DNWS","GRBL","2022-10-11 01:52:00","C",1,"WWF7",41.482,0.506390614890682,"Havened","Dryandra",1.185
"561","WWF9",1,"Foraging",1.52,"DNWS","GRBL","2022-10-11 03:46:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"562","BOY11",2,"Foraging",56.539,"Boyicup","GRBL","2022-04-15 20:55:00","C",1,"BOY11",31.352,0.554519888926228,"Non-havened","Upper_Warren",0.494
"563","BOY13",2,"Foraging",12.223,"Boyicup","TASH","2022-04-15 18:56:00","F",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"564","BOY14",2,"Foraging",0.744,"Boyicup","TASH","2022-04-18 18:31:00","F",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"565","BOY15",2,"Foraging",9.871,"Boyicup","TASH","2022-04-18 22:29:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"566","BOY22",2,"Foraging",260.549,"Boyicup","GRBL","2022-04-19 19:27:00","F",2,"BOY22",132.092,0.506975655251028,"Non-havened","Upper_Warren",0.494
"567","BOY3",2,"Foraging",46.578,"Boyicup","HAZE","2022-04-15 21:26:00","C",1,"BOY3",4.383,0.0941002189875048,"Non-havened","Upper_Warren",0.494
"568","BOY5",2,"Foraging",79.618,"Boyicup","HAZE","2022-04-17 19:20:00","F",3,"BOY5",1.817,0.0228214725313371,"Non-havened","Upper_Warren",0.494
"569","BOY6",2,"Foraging",61.335,"Boyicup","HAZE","2022-04-16 18:47:00","C",2,"BOY6",1.742,0.0284014021358115,"Non-havened","Upper_Warren",0.494
"570","BOY7",2,"Foraging",54.706,"Boyicup","GRBL","2022-04-16 20:36:00","F",2,"BOY7",5.318,0.0972105436332395,"Non-havened","Upper_Warren",0.494
"571","BOY8",2,"Foraging",29.127,"Boyicup","GRBL","2022-04-16 18:50:00","F",2,NA,0,0,"Non-havened","Upper_Warren",0.494
"572","BOY9",2,"Foraging",67.252,"Boyicup","GRBL","2022-04-15 21:04:00","C",1,"BOY9",32.425,0.482141795039553,"Non-havened","Upper_Warren",0.494
"573","G12",2,"Foraging",197.052,"Perup_Sanctuary","HAZE","2022-04-22 21:50:00","F",1,"G12",61.578,0.312496193898057,"Havened","Upper_Warren",0.83
"574","G16",2,"Foraging",17.728,"Perup_Sanctuary","HAZE","2022-04-16 20:45:00","F",1,NA,0,0,"Havened","Upper_Warren",0.83
"575","H13",2,"Foraging",63.507,"Perup_Sanctuary","HAZE","2022-04-22 18:40:00","C",1,"H13",7.631,0.120159982364149,"Havened","Upper_Warren",0.83
"576","H15",2,"Foraging",7.924,"Perup_Sanctuary","GRBL","2022-04-19 18:00:00","C",1,"H15",0.274,0.0345784957092378,"Havened","Upper_Warren",0.83
"577","I14",2,"Foraging",44.181,"Perup_Sanctuary","GRBL","2022-04-19 18:11:00","F",1,"I14",39.36,0.890880695321518,"Havened","Upper_Warren",0.83
"578","I16",2,"Foraging",74.339,"Perup_Sanctuary","TASH","2022-04-16 19:49:00","C",1,"I16",8.091,0.108839236470762,"Havened","Upper_Warren",0.83
"579","I19",2,"Foraging",59.379,"Perup_Sanctuary","TASH","2022-04-13 18:28:00","F",1,"I19",1.824,0.0307179305815187,"Havened","Upper_Warren",0.83
"580","J15",2,"Foraging",40.198,"Perup_Sanctuary","TASH","2022-04-19 18:25:00","C",1,"J15",21.098,0.524851982685706,"Havened","Upper_Warren",0.83
"581","K12",2,"Foraging",13.994,"Perup_Sanctuary","GRBL","2022-04-22 19:23:00","C",1,"K12",1.571,0.112262398170645,"Havened","Upper_Warren",0.83
"582","K14",2,"Foraging",13.864,"Perup_Sanctuary","GRBL","2022-04-19 20:02:00","C",1,"K14",5.415,0.390579919215234,"Havened","Upper_Warren",0.83
"583","MOO20",2,"Foraging",61.836,"Moopinup","GRBL","2022-04-19 01:07:00","C",2,"MOO20",43.969,0.711058283200725,"Non-havened","Upper_Warren",0.346
"584","MOO4",2,"Foraging",12.518,"Moopinup","TASH","2022-04-16 00:11:00","C",2,"MOO4",4.099,0.327448474197156,"Non-havened","Upper_Warren",0.346
"585","MOO6",2,"Foraging",18.393,"Moopinup","TASH","2022-04-16 19:07:00","C",3,"MOO6",0.751,0.0408307508291198,"Non-havened","Upper_Warren",0.346
"586","NH03",2,"Foraging",4.838,"DNWS","TASH","2022-10-10 22:59:00","C",1,NA,0,0,"Havened","Dryandra",1.185
"587","NH08",2,"Foraging",34.126,"Dryandra_main","TASH","2022-10-17 23:16:00","F",1,"NH08",17.174,0.50325265193694,"Non-havened","Dryandra",1.39
"588","NH12",2,"Foraging",92.462,"Dryandra_main","TASH","2022-10-18 23:21:00","C",2,"NH12",63.974,0.691895048776795,"Non-havened","Dryandra",1.39
"589","NH32",2,"Foraging",45.104,"Dryandra_main","TASH","2022-10-18 19:35:00","C",2,"NH32",3.097,0.06866353316779,"Non-havened","Dryandra",1.39
"590","NH36",2,"Foraging",71.749,"DNWS","TASH","2022-10-10 19:37:00","C",1,NA,0,0,"Havened","Dryandra",1.185
"591","NH38",2,"Foraging",6.227,"DNWS","TASH","2022-10-11 19:11:00","F",2,NA,0,0,"Havened","Dryandra",1.185
"592","NH42",2,"Foraging",35.6,"DNWS","TASH","2022-10-10 19:32:00","F",1,"NH42",33.474,0.940280898876405,"Havened","Dryandra",1.185
"593","NH47",2,"Foraging",156.885,"DNWS","TASH","2022-10-10 21:24:00","C",1,"NH47",95.407,0.608133346081525,"Havened","Dryandra",1.185
"594","NH51",2,"Foraging",16.597,"DNWS","TASH","2022-09-11 21:09:00","C",3,NA,0,0,"Havened","Dryandra",1.185
"595","NH62",2,"Foraging",92.107,"Dryandra_main","TASH","2022-10-17 20:28:00","C",1,"NH62",23.046,0.250208996058931,"Non-havened","Dryandra",1.39
"596","NH63",2,"Foraging",128.581,"Dryandra_main","TASH","2022-10-17 19:16:00","C",1,"NH63",57.893,0.450245370622409,"Non-havened","Dryandra",1.39
"597","NH64",2,"Foraging",19.889,"DNWS","TASH","2022-10-10 19:20:00","C",1,"NH64",9.056,0.455327065211926,"Havened","Dryandra",1.185
"598","NH68",2,"Foraging",91.969,"Dryandra_main","TASH","2022-10-18 01:25:00","F",1,"NH68",29.318,0.318781328491122,"Non-havened","Dryandra",1.39
"599","WWF10",2,"Foraging",70.786,"Dryandra_main","GRBL","2022-10-18 03:23:00","F",1,"WWF10",19.469,0.27504026219874,"Non-havened","Dryandra",1.39
"600","WWF12",2,"Foraging",7.317,"DNWS","GRBL","2022-10-11 20:26:00","C",2,"WWF12",6.566,0.897362306956403,"Havened","Dryandra",1.185
"601","WWF16",2,"Foraging",5.26,"DNWS","TASH","2022-10-10 22:47:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"602","WWF18",2,"Foraging",93.328,"DNWS","TASH","2022-10-11 20:27:00","F",2,"WWF18",62.231,0.666798817075261,"Havened","Dryandra",1.185
"603","WWF21",2,"Foraging",1.103,"DNWS","TASH","2022-10-10 20:15:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"604","WWF4",2,"Foraging",13.466,"DNWS","GRBL","2022-10-11 20:22:00","F",2,"WWF4",1.024,0.0760433684835883,"Havened","Dryandra",1.185
"605","WWF6",2,"Foraging",42.488,"Dryandra_main","GRBL","2022-10-18 00:21:00","F",1,"WWF6",22.064,0.519299566936547,"Non-havened","Dryandra",1.39
"606","WWF7",2,"Foraging",0.93,"DNWS","GRBL","2022-10-11 21:16:00","C",2,NA,0,0,"Havened","Dryandra",1.185
"607","WWF9",2,"Foraging",6.672,"DNWS","GRBL","2022-10-11 22:26:00","F",2,NA,0,0,"Havened","Dryandra",1.185
"608","BOY11",3,"Foraging",30.028,"Boyicup","GRBL","2022-04-15 21:30:00","C",1,"BOY11",2.624,0.087385107233249,"Non-havened","Upper_Warren",0.494
"609","BOY12",3,"Foraging",219.045,"Boyicup","TASH","2022-04-16 19:28:00","C",2,"BOY12",117.26,0.535323791914903,"Non-havened","Upper_Warren",0.494
"610","BOY14",3,"Foraging",122.733,"Boyicup","TASH","2022-04-18 18:36:00","F",1,"BOY14",60.711,0.494659138129109,"Non-havened","Upper_Warren",0.494
"611","BOY22",3,"Foraging",271.588,"Boyicup","GRBL","2022-04-19 19:37:00","F",2,"BOY22",88.431,0.325607169683491,"Non-havened","Upper_Warren",0.494
"612","BOY3",3,"Foraging",29.107,"Boyicup","HAZE","2022-04-15 21:31:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"613","BOY5",3,"Foraging",107.175,"Boyicup","HAZE","2022-04-17 20:09:00","F",3,"BOY5",60.137,0.561110333566597,"Non-havened","Upper_Warren",0.494
"614","BOY6",3,"Foraging",92.146,"Boyicup","HAZE","2022-04-16 18:52:00","C",2,"BOY6",1.348,0.0146289583921169,"Non-havened","Upper_Warren",0.494
"615","BOY7",3,"Foraging",17.496,"Boyicup","GRBL","2022-04-16 20:40:00","F",2,"BOY7",5.1,0.291495198902606,"Non-havened","Upper_Warren",0.494
"616","BOY9",3,"Foraging",45.052,"Boyicup","GRBL","2022-04-15 21:08:00","C",1,"BOY9",10.706,0.237636508923022,"Non-havened","Upper_Warren",0.494
"617","G12",3,"Foraging",69.252,"Perup_Sanctuary","HAZE","2022-04-22 22:03:00","F",1,"G12",23.196,0.334950615144689,"Havened","Upper_Warren",0.83
"618","H13",3,"Foraging",100.088,"Perup_Sanctuary","HAZE","2022-04-22 18:47:00","C",1,"H13",16.523,0.165084725441611,"Havened","Upper_Warren",0.83
"619","H15",3,"Foraging",4.398,"Perup_Sanctuary","GRBL","2022-04-19 18:04:00","C",1,NA,0,0,"Havened","Upper_Warren",0.83
"620","I14",3,"Foraging",44.975,"Perup_Sanctuary","GRBL","2022-04-19 18:14:00","F",1,"I14",34.378,0.76438021122846,"Havened","Upper_Warren",0.83
"621","I16",3,"Foraging",175.758,"Perup_Sanctuary","TASH","2022-04-16 20:00:00","C",1,"I16",16.396,0.0932873610305079,"Havened","Upper_Warren",0.83
"622","I19",3,"Foraging",59.867,"Perup_Sanctuary","TASH","2022-04-13 18:55:00","F",1,"I19",25.6,0.427614545576027,"Havened","Upper_Warren",0.83
"623","J15",3,"Foraging",222.965,"Perup_Sanctuary","TASH","2022-04-19 18:37:00","C",1,"J15",137.178,0.615244545107977,"Havened","Upper_Warren",0.83
"624","K12",3,"Foraging",136.993,"Perup_Sanctuary","GRBL","2022-04-22 19:27:00","C",1,"K12",29.573,0.215872343842386,"Havened","Upper_Warren",0.83
"625","K14",3,"Foraging",7.746,"Perup_Sanctuary","GRBL","2022-04-19 20:08:00","C",1,"K14",0.271,0.0349857991221275,"Havened","Upper_Warren",0.83
"626","MOO19",3,"Foraging",61.944,"Moopinup","GRBL","2022-04-18 18:14:00","F",2,"MOO19",18.521,0.298995867234922,"Non-havened","Upper_Warren",0.346
"627","MOO20",3,"Foraging",31.516,"Moopinup","GRBL","2022-04-19 01:16:00","C",2,"MOO20",5.399,0.171309810889707,"Non-havened","Upper_Warren",0.346
"628","MOO3",3,"Foraging",42.002,"Moopinup","TASH","2022-04-15 19:40:00","C",2,"MOO3",18.656,0.444169325270225,"Non-havened","Upper_Warren",0.346
"629","NH03",3,"Foraging",1.84,"DNWS","TASH","2022-10-11 18:13:00","C",2,NA,0,0,"Havened","Dryandra",1.185
"630","NH08",3,"Foraging",41.695,"Dryandra_main","TASH","2022-10-18 21:01:00","F",2,"NH08",18.951,0.454514929847704,"Non-havened","Dryandra",1.39
"631","NH12",3,"Foraging",103.805,"Dryandra_main","TASH","2022-10-18 23:25:00","C",2,"NH12",83.955,0.808776070516834,"Non-havened","Dryandra",1.39
"632","NH15",3,"Foraging",5.456,"Dryandra_main","TASH","2022-10-18 14:09:00",NA,2,NA,0,0,"Non-havened","Dryandra",1.39
"633","NH24",3,"Foraging",33.308,"Dryandra_main","TASH","2022-10-19 00:56:00","C",2,NA,0,0,"Non-havened","Dryandra",1.39
"634","NH31",3,"Foraging",93.787,"DNWS","TASH","2022-10-11 19:50:00","F",2,"NH31",10.004,0.106667235331123,"Havened","Dryandra",1.185
"635","NH32",3,"Foraging",148.783,"Dryandra_main","TASH","2022-10-18 19:56:00","C",2,"NH32",135.232,0.908921046087255,"Non-havened","Dryandra",1.39
"636","NH36",3,"Foraging",40.321,"DNWS","TASH","2022-10-10 19:46:00","C",1,"NH36",3.326,0.0824880335309144,"Havened","Dryandra",1.185
"637","NH42",3,"Foraging",28.605,"DNWS","TASH","2022-10-10 19:39:00","F",1,"NH42",7.505,0.262366719105052,"Havened","Dryandra",1.185
"638","NH47",3,"Foraging",149.266,"DNWS","TASH","2022-10-10 21:33:00","C",1,"NH47",81.287,0.544578135677247,"Havened","Dryandra",1.185
"639","NH51",3,"Foraging",88.947,"DNWS","TASH","2022-09-11 21:42:00","C",3,"NH51",22.793,0.256253724127851,"Havened","Dryandra",1.185
"640","NH59",3,"Foraging",23.496,"Dryandra_main","TASH","2022-10-19 02:06:00","C",2,"NH59",6.021,0.256256384065373,"Non-havened","Dryandra",1.39
"641","NH62",3,"Foraging",7.599,"Dryandra_main","TASH","2022-10-19 23:37:00","C",3,NA,0,0,"Non-havened","Dryandra",1.39
"642","NH63",3,"Foraging",12.323,"Dryandra_main","TASH","2022-10-17 19:34:00","C",1,"NH63",1.624,0.131786091049257,"Non-havened","Dryandra",1.39
"643","NH64",3,"Foraging",11.823,"DNWS","TASH","2022-10-10 19:56:00","C",1,NA,0,0,"Havened","Dryandra",1.185
"644","NH68",3,"Foraging",61.002,"Dryandra_main","TASH","2022-10-18 01:34:00","F",1,"NH68",51.064,0.837087308612832,"Non-havened","Dryandra",1.39
