,Station,Observation.id,Observation.date,Description,Media.file,Total.length,FPS,Station.1,Start.Date,Subject,Behavior,Behavioral.category,Modifiers,Behavior.type,Start..s.,Stop..s.,Duration..s.,Comment.start,Comment.stop,Observer,StationDeployDate,Population,Video_file_name,Date.modified,RFID,Treatment,Date_recorded,Time_recorded,RFID_DateTime,Night,Exclude,time_diff,group_id,inds,Individual_ID,group_sum,Behave_prop,Cumulative_score,Sex,Age,Weight,Health
376,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0076.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2268.766,2275.065,6.299,,,3,28/05/2022,Outside,RCNX0076.AVI,29/05/2022 21:39,R50,F,29/05/2022,21H 39M 0S,29/05/2022 21:39,2,NA,0,19,1,9.56E+14,86.767,0.072596725,10,M,A,740,2
377,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0076.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2275.066,2286.11,11.044,,,3,28/05/2022,Outside,RCNX0076.AVI,29/05/2022 21:39,R50,F,29/05/2022,21H 39M 0S,29/05/2022 21:39,2,NA,0,19,1,9.56E+14,86.767,0.127283414,10,M,A,740,2
378,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0077.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2287.681,2291.155,3.474,,,3,28/05/2022,Outside,RCNX0077.AVI,29/05/2022 21:58,R50,F,29/05/2022,21H 58M 0S,29/05/2022 21:58,2,NA,1140,20,1,9.56E+14,148.488,0.02339583,5.5,M,A,900,2
379,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0077.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2291.156,2308.11,16.954,,,3,28/05/2022,Outside,RCNX0077.AVI,29/05/2022 21:58,R50,F,29/05/2022,21H 58M 0S,29/05/2022 21:58,2,NA,0,20,1,9.56E+14,148.488,0.114177577,5.5,M,A,900,2
380,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0077.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2308.111,2346.49,38.379,,,3,28/05/2022,Outside,RCNX0077.AVI,29/05/2022 21:58,R50,F,29/05/2022,21H 58M 0S,29/05/2022 21:58,2,NA,0,20,1,9.56E+14,148.488,0.258465331,5.5,M,A,900,2
381,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0079.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2346.491,2350.19,3.699,,,3,28/05/2022,Outside,RCNX0079.AVI,29/05/2022 22:00,R50,F,29/05/2022,22H 0M 0S,29/05/2022 22:00,2,NA,120,20,1,9.56E+14,148.488,0.024911104,5.5,M,A,900,2
382,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0079.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,2350.191,2357.266,7.075,,,3,28/05/2022,Outside,RCNX0079.AVI,29/05/2022 22:00,R50,F,29/05/2022,22H 0M 0S,29/05/2022 22:00,2,NA,0,20,1,9.56E+14,148.488,0.047646948,5.5,M,A,900,2
383,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0079.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2357.691,2394.12,36.429,,,3,28/05/2022,Outside,RCNX0079.AVI,29/05/2022 22:00,R50,F,29/05/2022,22H 0M 0S,29/05/2022 22:00,2,NA,0,20,1,9.56E+14,148.488,0.245332956,5.5,M,A,900,2
384,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0080.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2394.121,2404.77,10.649,,,3,28/05/2022,Outside,RCNX0080.AVI,29/05/2022 22:01,R50,F,29/05/2022,22H 1M 0S,29/05/2022 22:01,2,NA,60,20,1,9.56E+14,148.488,0.071716233,5.5,M,A,900,2
385,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0080.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2404.771,2436.6,31.829,,,3,28/05/2022,Outside,RCNX0080.AVI,29/05/2022 22:01,R50,F,29/05/2022,22H 1M 0S,29/05/2022 22:01,2,NA,0,20,1,9.56E+14,148.488,0.214354022,5.5,M,A,900,2
386,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0086.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2558.876,2567.95,9.074,,,3,28/05/2022,Outside,RCNX0086.AVI,29/05/2022 22:32,R50,F,29/05/2022,22H 32M 0S,29/05/2022 22:32,2,NA,1440,22,1,9.56E+14,78.32,0.115858018,5.5,M,A,900,2
387,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0086.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2567.951,2587.13,19.179,,,3,28/05/2022,Outside,RCNX0086.AVI,29/05/2022 22:32,R50,F,29/05/2022,22H 32M 0S,29/05/2022 22:32,2,NA,0,22,1,9.56E+14,78.32,0.24487998,5.5,M,A,900,2
388,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0087.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2587.131,2617.46,30.329,,,3,28/05/2022,Outside,RCNX0087.AVI,29/05/2022 22:33,R50,F,29/05/2022,22H 33M 0S,29/05/2022 22:33,2,NA,60,22,1,9.56E+14,78.32,0.387244637,5.5,M,A,900,2
389,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0088.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2617.461,2622.11,4.649,,,3,28/05/2022,Outside,RCNX0088.AVI,29/05/2022 22:34,R50,F,29/05/2022,22H 34M 0S,29/05/2022 22:34,2,NA,60,22,1,9.56E+14,78.32,0.05935904,5.5,M,A,900,2
390,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0088.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2622.111,2635.925,13.814,,,3,28/05/2022,Outside,RCNX0088.AVI,29/05/2022 22:34,R50,F,29/05/2022,22H 34M 0S,29/05/2022 22:34,2,NA,0,22,1,9.56E+14,78.32,0.176378958,5.5,M,A,900,2
391,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0088.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Move,Other,NA,STATE,2635.926,2637.201,1.275,,,3,28/05/2022,Outside,RCNX0088.AVI,29/05/2022 22:34,R50,F,29/05/2022,22H 34M 0S,29/05/2022 22:34,2,NA,0,22,1,9.56E+14,78.32,0.016279367,5.5,M,A,900,2
392,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0098.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2919.616,2924.09,4.474,,,3,28/05/2022,Outside,RCNX0098.AVI,30/05/2022 21:07,R50,F,30/05/2022,21H 7M 0S,30/05/2022 21:07,3,NA,7020,28,1,9.56E+14,82.127,0.054476603,5.5,M,A,900,2
393,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0098.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,2925.766,2929.016,3.25,,,3,28/05/2022,Outside,RCNX0098.AVI,30/05/2022 21:07,R50,F,30/05/2022,21H 7M 0S,30/05/2022 21:07,3,NA,0,28,1,9.56E+14,82.127,0.039572857,5.5,M,A,900,2
394,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0098.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2929.291,2974.525,45.234,,,3,28/05/2022,Outside,RCNX0098.AVI,30/05/2022 21:07,R50,F,30/05/2022,21H 7M 0S,30/05/2022 21:07,3,NA,0,28,1,9.56E+14,82.127,0.550781107,5.5,M,A,900,2
395,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0100.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2974.526,2977.65,3.124,,,3,28/05/2022,Outside,RCNX0100.AVI,30/05/2022 21:09,R50,F,30/05/2022,21H 9M 0S,30/05/2022 21:09,3,NA,120,28,1,9.56E+14,82.127,0.038038647,5.5,M,A,900,2
396,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0100.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,2977.651,2980.952,3.301,,,3,28/05/2022,Outside,RCNX0100.AVI,30/05/2022 21:09,R50,F,30/05/2022,21H 9M 0S,30/05/2022 21:09,3,NA,0,28,1,9.56E+14,82.127,0.040193846,5.5,M,A,900,2
397,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0100.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2981.186,2982.26,1.074,,,3,28/05/2022,Outside,RCNX0100.AVI,30/05/2022 21:09,R50,F,30/05/2022,21H 9M 0S,30/05/2022 21:09,3,NA,0,28,1,9.56E+14,82.127,0.013077307,5.5,M,A,900,2
398,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0100.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2982.261,3003.931,21.67,,,3,28/05/2022,Outside,RCNX0100.AVI,30/05/2022 21:09,R50,F,30/05/2022,21H 9M 0S,30/05/2022 21:09,3,NA,0,28,1,9.56E+14,82.127,0.263859632,5.5,M,A,900,2
399,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0101.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Bipedal,Vigilance,NA,STATE,3004.206,3007.73,3.524,,,3,28/05/2022,Outside,RCNX0101.AVI,30/05/2022 21:12,R50,F,30/05/2022,21H 12M 0S,30/05/2022 21:12,3,NA,180,29,1,9.56E+14,81.127,0.043438066,5.5,M,A,900,2
400,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0101.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,3007.731,3017.055,9.324,,,3,28/05/2022,Outside,RCNX0101.AVI,30/05/2022 21:12,R50,F,30/05/2022,21H 12M 0S,30/05/2022 21:12,3,NA,0,29,1,9.56E+14,81.127,0.114930911,5.5,M,A,900,2
401,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0101.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Bipedal,Vigilance,NA,STATE,3017.056,3020.23,3.174,,,3,28/05/2022,Outside,RCNX0101.AVI,30/05/2022 21:12,R50,F,30/05/2022,21H 12M 0S,30/05/2022 21:12,3,NA,0,29,1,9.56E+14,81.127,0.039123843,5.5,M,A,900,2
402,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0101.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,3020.231,3034.135,13.904,,,3,28/05/2022,Outside,RCNX0101.AVI,30/05/2022 21:12,R50,F,30/05/2022,21H 12M 0S,30/05/2022 21:12,3,NA,0,29,1,9.56E+14,81.127,0.171385605,5.5,M,A,900,2
403,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0102.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,3034.136,3037.735,3.599,,,3,28/05/2022,Outside,RCNX0102.AVI,30/05/2022 21:13,R50,F,30/05/2022,21H 13M 0S,30/05/2022 21:13,3,NA,60,29,1,9.56E+14,81.127,0.044362543,5.5,M,A,900,2
404,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0102.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,3037.736,3044.045,6.309,,,3,28/05/2022,Outside,RCNX0102.AVI,30/05/2022 21:13,R50,F,30/05/2022,21H 13M 0S,30/05/2022 21:13,3,NA,0,29,1,9.56E+14,81.127,0.077766958,5.5,M,A,900,2
405,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0102.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,3044.046,3046.846,2.8,,,3,28/05/2022,Outside,RCNX0102.AVI,30/05/2022 21:13,R50,F,30/05/2022,21H 13M 0S,30/05/2022 21:13,3,NA,0,29,1,9.56E+14,81.127,0.034513787,5.5,M,A,900,2
406,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0102.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,3046.846,3063.839,16.993,,,3,28/05/2022,Outside,RCNX0102.AVI,30/05/2022 21:13,R50,F,30/05/2022,21H 13M 0S,30/05/2022 21:13,3,NA,0,29,1,9.56E+14,81.127,0.209461708,5.5,M,A,900,2
407,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0103.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,3063.84,3066.54,2.7,,,3,28/05/2022,Outside,RCNX0103.AVI,30/05/2022 21:14,R50,F,30/05/2022,21H 14M 0S,30/05/2022 21:14,3,NA,60,29,1,9.56E+14,81.127,0.033281152,5.5,M,A,900,2
408,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0103.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,3066.541,3070.541,4,,,3,28/05/2022,Outside,RCNX0103.AVI,30/05/2022 21:14,R50,F,30/05/2022,21H 14M 0S,30/05/2022 21:14,3,NA,0,29,1,9.56E+14,81.127,0.04930541,5.5,M,A,900,2
409,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0103.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,3072.216,3087.016,14.8,,,3,28/05/2022,Outside,RCNX0103.AVI,30/05/2022 21:14,R50,F,30/05/2022,21H 14M 0S,30/05/2022 21:14,3,NA,0,29,1,9.56E+14,81.127,0.182430017,5.5,M,A,900,2
410,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0108.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,3215.766,3227.35,11.584,,,3,28/05/2022,Outside,RCNX0108.AVI,30/05/2022 22:56,R50,F,30/05/2022,22H 56M 0S,30/05/2022 22:56,3,NA,300,32,1,9.56E+14,45.627,0.253884761,5.5,M,A,900,2
411,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0108.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,3231.776,3243.754,11.978,,,3,28/05/2022,Outside,RCNX0108.AVI,30/05/2022 22:56,R50,F,30/05/2022,22H 56M 0S,30/05/2022 22:56,3,NA,0,32,1,9.56E+14,45.627,0.262519999,5.5,M,A,900,2
412,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0108.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,3243.755,3244.87,1.115,,,3,28/05/2022,Outside,RCNX0108.AVI,30/05/2022 22:56,R50,F,30/05/2022,22H 56M 0S,30/05/2022 22:56,3,NA,0,32,1,9.56E+14,45.627,0.024437285,5.5,M,A,900,2
413,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0109.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,3244.871,3265.821,20.95,,,3,28/05/2022,Outside,RCNX0109.AVI,30/05/2022 22:57,R50,F,30/05/2022,22H 57M 0S,30/05/2022 22:57,3,NA,60,32,1,9.56E+14,45.627,0.459157955,5.5,M,A,900,2
414,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0110.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,3283.426,3291.575,8.149,,,3,28/05/2022,Outside,RCNX0110.AVI,31/05/2022 0:12,R50,F,31/05/2022,12M 0S,31/05/2022 0:12,3,NA,4500,33,1,9.56E+14,77.253,0.105484577,10,M,A,740,2
415,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0110.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,3291.576,3295.145,3.569,,,3,28/05/2022,Outside,RCNX0110.AVI,31/05/2022 0:12,R50,F,31/05/2022,12M 0S,31/05/2022 0:12,3,NA,0,33,1,9.56E+14,77.253,0.046198853,10,M,A,740,2
416,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0110.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,3295.146,3296.27,1.124,,,3,28/05/2022,Outside,RCNX0110.AVI,31/05/2022 0:12,R50,F,31/05/2022,12M 0S,31/05/2022 0:12,3,NA,0,33,1,9.56E+14,77.253,0.014549597,10,M,A,740,2
417,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0110.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,3296.271,3299.895,3.624,,,3,28/05/2022,Outside,RCNX0110.AVI,31/05/2022 0:12,R50,F,31/05/2022,12M 0S,31/05/2022 0:12,3,NA,0,33,1,9.56E+14,77.253,0.0469108,10,M,A,740,2
418,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0110.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,3299.896,3304.659,4.763,,,3,28/05/2022,Outside,RCNX0110.AVI,31/05/2022 0:12,R50,F,31/05/2022,12M 0S,31/05/2022 0:12,3,NA,0,33,1,9.56E+14,77.253,0.061654564,10,M,A,740,2
419,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0111.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,3304.66,3314.29,9.63,,,3,28/05/2022,Outside,RCNX0111.AVI,31/05/2022 0:12,R50,F,31/05/2022,12M 0S,31/05/2022 0:12,3,NA,0,33,1,9.56E+14,77.253,0.124655353,10,M,A,740,2
420,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0111.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,3314.291,3340.311,26.02,,,3,28/05/2022,Outside,RCNX0111.AVI,31/05/2022 0:12,R50,F,31/05/2022,12M 0S,31/05/2022 0:12,3,NA,0,33,1,9.56E+14,77.253,0.336815399,10,M,A,740,2
421,36,36_WWF23_20220528_EMMA,9/11/2022 11:12,NA,C:/Users/Emma Tinley/Desktop/D36_WWF23_20220528/RCNX0112.AVI,3517.92,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,3340.312,3360.686,20.374,,,3,28/05/2022,Outside,RCNX0112.AVI,31/05/2022 0:13,R50,F,31/05/2022,13M 0S,31/05/2022 0:13,3,NA,60,33,1,9.56E+14,77.253,0.263730858,10,M,A,740,2
422,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0077.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,2242.893,2255.757,12.864,,,3,25/05/2022,Outside,RCNX0077.AVI,27/05/2022 16:13,R60,C,27/05/2022,16H 13M 0S,27/05/2022 16:13,3,NA,180,25,1,9.41E+14,182.685,0.07041629,9,M,A,1250,3
423,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0077.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2256.231,2272.854,16.623,,,3,25/05/2022,Outside,RCNX0077.AVI,27/05/2022 16:13,R60,C,27/05/2022,16H 13M 0S,27/05/2022 16:13,3,NA,0,25,1,9.41E+14,182.685,0.090992692,9,M,A,1250,3
424,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0078.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,2272.855,2292.691,19.836,,,3,25/05/2022,Outside,RCNX0078.AVI,27/05/2022 16:14,R60,C,27/05/2022,16H 14M 0S,27/05/2022 16:14,3,NA,60,25,1,9.41E+14,182.685,0.108580343,9,M,A,1250,3
425,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0078.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2292.692,2312.376,19.684,,,3,25/05/2022,Outside,RCNX0078.AVI,27/05/2022 16:14,R60,C,27/05/2022,16H 14M 0S,27/05/2022 16:14,3,NA,0,25,1,9.41E+14,182.685,0.10774831,9,M,A,1250,3
426,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0079.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,2312.377,2314.001,1.624,,,3,25/05/2022,Outside,RCNX0079.AVI,27/05/2022 16:16,R60,C,27/05/2022,16H 16M 0S,27/05/2022 16:16,3,NA,120,25,1,9.41E+14,182.685,0.008889619,9,M,A,1250,3
427,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0079.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2314.002,2316.125,2.123,,,3,25/05/2022,Outside,RCNX0079.AVI,27/05/2022 16:16,R60,C,27/05/2022,16H 16M 0S,27/05/2022 16:16,3,NA,0,25,1,9.41E+14,182.685,0.011621096,9,M,A,1250,3
428,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0079.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Quadrupedal,Vigilance,NA,STATE,2316.126,2317.702,1.576,,,3,25/05/2022,Outside,RCNX0079.AVI,27/05/2022 16:16,R60,C,27/05/2022,16H 16M 0S,27/05/2022 16:16,3,NA,0,25,1,9.41E+14,182.685,0.008626871,9,M,A,1250,3
429,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0079.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2317.703,2325.051,7.348,,,3,25/05/2022,Outside,RCNX0079.AVI,27/05/2022 16:16,R60,C,27/05/2022,16H 16M 0S,27/05/2022 16:16,3,NA,0,25,1,9.41E+14,182.685,0.04022224,9,M,A,1250,3
430,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0079.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Sniff station/cue,Exploration,NA,STATE,2325.052,2331.381,6.329,,,3,25/05/2022,Outside,RCNX0079.AVI,27/05/2022 16:16,R60,C,27/05/2022,16H 16M 0S,27/05/2022 16:16,3,NA,0,25,1,9.41E+14,182.685,0.034644333,9,M,A,1250,3
431,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0080.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Enter station,Exploration,NA,STATE,2331.382,2350.357,18.975,,,3,25/05/2022,Outside,RCNX0080.AVI,27/05/2022 16:16,R60,C,27/05/2022,16H 16M 0S,27/05/2022 16:16,3,NA,0,25,1,9.41E+14,182.685,0.103867313,9,M,A,1250,3
432,39,39_NH34_20220525_EMMA,12/12/2022 18:23,NA,D:/39_NH34_20220525/RCNX0080.AVI,4411.36,6.25,,2022-04-01T00:00:00,Quenda,Forage,Foraging,NA,STATE,2350.607,2389.281,38.674,,,3,25/05/2022,Outside,RCNX0080.AVI,27/05/2022 16:16,R60,C,27/05/2022,16H 16M 0S,27/05/2022 16:16,3,NA,0,25,1,9.41E+14,182.685,0.211697731,9,M,A,1250,3
